awards[0].contractPeriod.endDate	awards[0].contractPeriod.startDate	awards[0].description	awards[0].id	awards[0].status	awards[0].suppliers[0].id	awards[0].suppliers[0].name	awards[0].title	awards[0].value.amount	awards[0].value.currency	contracts[0].awardID	contracts[0].description	contracts[0].id	contracts[0].implementation.transactions[0].date	contracts[0].implementation.transactions[0].id	contracts[0].implementation.transactions[0].payee.id	contracts[0].implementation.transactions[0].payee.name	contracts[0].implementation.transactions[0].payer.id	contracts[0].implementation.transactions[0].payer.name	contracts[0].implementation.transactions[0].value.amount	contracts[0].implementation.transactions[0].value.currency	contracts[0].period.endDate	contracts[0].period.startDate	contracts[0].status	contracts[0].title	contracts[0].value.amount	date	id	initiationType	planning.documents[0].dateModified	planning.documents[0].datePublished	planning.documents[0].description	planning.documents[0].documentType	planning.documents[0].title	planning.documents[0].url	planning.documents[1].format	tag[0]	tender.additionalProcurementCategories[0]	tender.awardCriteria	tender.awardCriteriaDetails	tender.description	tender.documents[0].dateModified	tender.documents[0].datePublished	tender.documents[0].description	tender.documents[0].documentType	tender.documents[0].format	tender.documents[0].title	tender.documents[0].url	tender.enquiryPeriod.endDate	tender.enquiryPeriod.startDate	tender.id	tender.mainProcurementCategory	tender.minValue.amount	tender.minValue.currency	tender.procurementMethod	tender.procurementMethodDetails	tender.procurementMethodRationale	tender.procuringEntity.id	tender.procuringEntity.name	tender.status	tender.title	tender.value.amount	tender.value.currency	state	latitud	longitud	coordenada
2023-12-31T00:00:00+00:00	2023-03-02T00:00:00+00:00	OFICIO DONDE SE NOTIFICA  AL PROVEEDOR LA ADJUDICACIÓN	OFS/DGAYF/2133/02/2023	active	MX-RFC-MOAE680113576	ELISEO MORALES AVILA	 NOTIFICACION DE FALLO	248966.02		OFS/DGAYF/2133/02/2023	EL PROVEEDOR SE OBLIGA A SUMINISTRAR LAS MATERIALES Y UTILES DE OFICINA  DE CONFORMIDAD CON EL O LOS PEDIDO QUE EMITA LA INSTITUCIÓN.	ORFIS/DGAyF/SRM/014/2023									2023-12-31T00:00:00+00:00	2023-03-02T00:00:00+00:00	active	 CONTRATO ABIERTO PARA LA ADQUISICION DE MATERIALES Y UTILES DE OFICINA	81736.44	2023-07-12T18:09:48+00:00	ocds-o4r2u1-LS-ORFIS-05-2023.v42.implementation	tender								implementation	goodsAcquisition	bestValueToGovernment	SE DETERMINA LA CONVENIENCIA DE ADJUDICAR AL PROVEEDOR QUE OFREZCA LAS MEJORES CONDICIONES TÉCNICAS Y ECONÓMICAS MEDIANTE EL ANALISIS OBTENIDO EN EL DICTAMEN TÉCNICO - ECONÓMICO	PROVEER A LAS ÁREAS ADMINISTRATIVAS DE LOS ARTICULOS INDISPENSABLES PARA SU OPERACIÓN.										LS-ORFIS-05/2023	goods	800000.0		selective	Invitación a cuando menos tres personas	SE DETERMINO POR UTILIZAR ESTE MÉTODO, TODA VEZ QUE LA CONTRATACIÓN SE ENCUENTRA ENTRE LAS 96,292.9553 Y LAS 1,203.5691 UMAS TAL COMO LO INDICA EL ARTICULO 26 DE LA LAAAEBM DEL ESTADO DE VERACRUZ.	MX-RFC-OFS000526912	DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS	active	ADQUISICIÓN DE MATERIALES Y ÚTILES DE OFICINA, A TRAVES DE CONTRATO ABIERTO	800000.0		Veracruz	19.173773	-96.134224	(19.173773, -96.134224)
2023-12-31T00:00:00+00:00	2023-04-28T00:00:00+00:00	ADQUISICIÓN DE CONSUMIBLES PARA EQUIPOS DE COMPÚTO MEDIANTE ADJUDICACIÓN DIRECTA POR PARTIDAS DECLARADAS DESIERTAS DE LA LS-ORFIS-08/2023	OFS/DGAYF/6656/04/2023	active	MX-RFC-TCO9705287E4	TREVIÑO COMPUTACIÓN, S.A. DE C.V.	  NOTIFICACION DE ADJUDICACION	581699.4		OFS/DGAYF/6656/04/2023	SUMINISTRAR LOS MATERIALES Y UTILES CONSUMIBLES PARA EL CORRECTO FUNCIONAMIENTO DE EQUIPOS Y BIENES INFORMATICOS	ORFIS/DGAyF/SRM/029/2023									2023-12-31T00:00:00+00:00	2023-04-28T00:00:00+00:00	terminated	 CONTRATO PARA LA ADQUISICIÓN DE MATERIALES Y UTILES CONSUMIBLES PARA EL PROCESAMIENTO EN EQUIPOS Y BIENES INFORMATICOS	581699.4	2023-07-13T00:44:59+00:00	ocds-o4r2u1-AD-ADQUISICIÓN-DE-CONSUMIBLES-DE-COMPUTO-POR-PARTIDAS-DESIERTAS.v14.award	tender								award	goodsAcquisition	bestValueToGovernment		ADQUISICIÓN DE CONSUMIBLES PARA EQUIPOS DE COMPÚTO MEDIANTE ADJUDICACIÓN DIRECTA POR PARTIDA PRESUPUESTAL DECLARADA DESIERTA DE LA LS-ORFIS-08/2023										AD-ADQUISICIÓN-DE-CONSUMIBLES-DE-COMPUTO-POR-PARTIDAS-DESIERTAS	goods			direct	Adjudicación directa	DERIVADO DE LAS NECESIDADES DE LAS ÁREAS ADMINISTRATIVAS PARA EL CUMPLIMIENTO DE SUS FUNCIONES.	MX-RFC-OFS000526912	DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS		ADQUISICIÓN DE CONSUMIBLES DE COMPUTO PARA EXISTENCIA EN ALMACÉN, POR PARTIDAS DECLARADAS DESIERTAS EN LA LS-ORFIS-08/2023	581699.4		Veracruz	19.173773	-96.134224	(19.173773, -96.134224)
2023-05-05T00:00:00+00:00	2023-04-27T00:00:00+00:00	ADQUISICIÓN DE CARTUCHOS DE TONER NEGRO (CB540AD), MEMORIAS USB Y CINTAS PARA IMPRESORA EVOLIS HIGH TRUST, PARA EXISTENCIA EN ALMACÉN, DERIVADO DE LA PARTIDA DECLARADA DESIERTA EN LA LICITACIÓN SIMPLIFICADA LS-ORFIS-08/2023 PARA SUMINISTRAR LOS MATERIALES NECESARIOS AL ÁREA CORRESPONDIENTE PARA MANTENER LOS EQUIPOS EN OPTIMAS CONDICIONES.	PEDIDO 60	active	MX-RFC-TCO9705287E4	TREVIÑO COMPUTACIÓN, S.A. DE C.V.	 PEDIDO DE COMPRA	16870.27		PEDIDO 60	SUMINISTRAR LOS MATERIALES NECESARIOS AL ÁREA CORRESPONDIENTE PARA MANTENER LOS EQUIPOS EN OPTIMAS CONDICIONES.	PEDIDO 60									2023-05-05T00:00:00+00:00	2023-04-27T00:00:00+00:00	terminated	 PEDIDO DE COMPRA	16870.27	2023-07-13T00:59:25+00:00	ocds-o4r2u1-AD-ADQUISICIÓN-DE-CARTUCHOS-DE-TONER-CB540AD-MEMORIAS-USB-Y-CINTAS-PARA-IMPRESORA-EVOLIS-PARA-EXISTENCIA-EN-ALMACEN-DERIVADO-DE-PARTIDA-DECLARADA-DESIERTA-EN-LA-LS-ORFIS-08-2023.v11.implementation	tender								implementation	goodsAcquisition	bestValueToGovernment		SUMINISTRAR LOS MATERIALES NECESARIOS AL ÁREA CORRESPONDIENTE PARA MANTENER LOS EQUIPOS EN OPTIMAS CONDICIONES.										AD-ADQUISICIÓN-DE-CARTUCHOS-DE-TONER-CB540AD-MEMORIAS-USB-Y-CINTAS-PARA-IMPRESORA-EVOLIS-PARA-EXISTENCIA-EN-ALMACEN-DERIVADO-DE-PARTIDA-DECLARADA-DESIERTA-EN-LA-LS-ORFIS-08-2023	goods			direct	Adjudicación directa	DERIVADO DE LAS NECESIDADES DE LAS ÁREAS ADMINISTRATIVAS PARA EL CUMPLIMIENTO DE SUS FUNCIONES.	MX-RFC-OFS000526912	DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS		ADQUISICIÓN DE CARTUCHOS  DE TONER NEGRO (CB540AD), MEMORIAS USB Y CINTAS PARA IMPRESORA EVOLIS HIGH TRUST, PARA EXISTENCIA EN ALMACÉN, DERIVADO DE LA PARTIDA DECLARADA DESIERTA EN LA LICITACIÓN SIMPLIFICADA LS-ORFIS-08/2023	16870.27		Veracruz	19.173773	-96.134224	(19.173773, -96.134224)
2023-05-15T00:00:00+00:00	2023-05-15T00:00:00+00:00	ADQUISICIÓN DE TOALLAS PARA LIMPIEZA DE FIBRA ÓPTICA (SIN PELUSA) PARA EXISTENCIA EN ALMACÉN, DERIVADO DE PARTIDAS DECLARADAS DESIERTAS EN LA LS-ORFIS-08/2023	SOLICITUD 00348M	active	MX-RFC-CEA160705QL1	CONSULERE ESPECIALISTAS EN ADMINISTRACIÓN, S.A. DE C.V.	 SOLICITUD DE MATERIALES	1572.96		SOLICITUD 00348M	ADQUISICIÓN DE TOALLAS PARA LIMPIEZA DE FIBRA ÓPTICA (SIN PELUSA) PARA EXISTENCIA EN ALMACÉN, DERIVADO DE PARTIDAS DECLARADAS DESIERTAS EN LA LS-ORFIS-08/2023 PARA SUMINISTRAR LOS MATERIALES NECESARIOS AL ÁREA CORRESPONDIENTE PARA MANTENER LOS EQUIPOS EN OPTIMAS CONDICIONES.	SOLICITUD 00348M									2023-05-15T00:00:00+00:00	2023-05-15T00:00:00+00:00	terminated	 SOLICITUD DE COMPRA	1572.96	2023-07-13T00:43:57+00:00	ocds-o4r2u1-AD-ADQUISICIÓN-DE-FIBRA-OPTICA-POR-PARTIDA-DECLARADA-DESIERTA-DE-LA-LS-ORFIS-08-2023.v11.implementation	tender								implementation	goodsAcquisition	bestValueToGovernment		SUMINISTRAR LOS MATERIALES NECESARIOS AL ÁREA CORRESPONDIENTE PARA MANTENER LOS EQUIPOS EN OPTIMAS CONDICIONES.										AD-ADQUISICIÓN-DE-FIBRA-OPTICA-POR-PARTIDA-DECLARADA-DESIERTA-DE-LA-LS-ORFIS-08-2023	goods			direct	Adjudicación directa	DERIVADO DE LAS NECESIDADES DE LAS ÁREAS ADMINISTRATIVAS PARA EL CUMPLIMIENTO DE SUS FUNCIONES.	MX-RFC-OFS000526912	DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS		ADQUISICIÓN DE TOALLAS PARA LIMPIEZA DE FIBRA ÓPTICA (SIN PELUSA) PARA EXISTENCIA EN ALMACÉN, DERIVADO DE PARTIDAS DECLARADAS DESIERTAS EN LA LS-ORFIS-08/2023	1572.96		Veracruz	19.173773	-96.134224	(19.173773, -96.134224)
2023-01-27T00:00:00+00:00	2023-01-27T00:00:00+00:00	ADQUISICIÓN DE SELLO FECHADOR AUTOENTINTABLE SOLICITADO POR LA A.E.P.E.F.I.	SOLICITUD 00012M	active	MX-RFC-HEGE5302183I1	ELODIA HERNANDEZ GOMEZ	  SOLICITUD DE MATERIALES	850.0		SOLICITUD 00012M	PROVEER DE LOS MATERIALES NECESARIOS AL ÁREA REQUIRENTE PARA CUMPLIR DE MANERA OPTIMA CON SUS FUNCIONES.	SOLICITUD 00012M									2023-01-27T00:00:00+00:00	2023-01-27T00:00:00+00:00	terminated	 ADQUISICIÓN DE SELLO FECHADOR AUTOENTINTABLE PARA LA AUDITORIA ESPECIAL DE PLANEACIÓN, EVALUACIÓN Y FORTALECIMIENTO INSTITUCIONAL	850.0	2023-07-13T15:46:35+00:00	ocds-o4r2u1-AD-ADQUISICIÓN-DE-SELLO-FECHADOR-AUTOENTINTABLE-PARA-LA-AEPEFI.v12.implementation	tender								implementation	goodsAcquisition	bestValueToGovernment		SUMINISTRAR LOS MATERIALES NECESARIOS PARA AL ÁREA REQUIRENTE PARA CUMPLIR DE MANERA OPTIMA CON SUS FUNCIONES.										AD-ADQUISICIÓN-DE-SELLO-FECHADOR-AUTOENTINTABLE-PARA-LA-AEPEFI	goods			direct	Adjudicación directa	DE ACUERDO A LO ESTABLECIDO EN EL ARTICULO 59 DE LA LAAAEBM DEL ESTADO DE VERACRUZ DE IGNACIO DE LA LLAVE 	MX-RFC-OFS000526912	DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS		ADQUISICIÓN DE SELLO FECHADOR AUTOENTINTABLE PARA LA AUDITORIA ESPECIAL DE PLANEACIÓN, EVALUACIÓN Y FORTALECIMIENTO INSTITUCIONAL	850.0		Veracruz	19.173773	-96.134224	(19.173773, -96.134224)
2023-01-31T00:00:00+00:00	2023-01-31T00:00:00+00:00	SERVICIO DE IMPRESIÓN DE TRES VINILES MATE CALIDAD HD CON DISEÑO PARA LAS CAJAS RELATIVAS A LA REVALORACIÓN DE LA CUENTA PÚBLICA 2021.	SOLICITUD 00006S	active	MX-RFC-SALJ760524UN8	JULIO EDGARD SALDAÑA LEDESMA	  SOLICITUD DE SERVICIO	1000.5		SOLICITUD 00006S	PROVEER AL ÁREA REQUIRENTE LOS MATERIALES NECESARIOS PARA CUMPLIR CON SUS FUNCIONES.	SOLICITUD 00006S									2023-01-31T00:00:00+00:00	2023-01-31T00:00:00+00:00	terminated	 SOLICITUD DE SERVICIO	1000.5	2023-07-13T15:02:11+00:00	ocds-o4r2u1-AD-SERVICIO-DE-IMPRESIÓN-DE-TRES-VINILES-MATE-CALIDAD-HD-CON-DISEÑO-PARA-LAS-CAJAS-RELATIVAS-A-LA-REVALORACIÓN-DE-LA-CUENTA-PÚBLICA-2021.v16.award	tender								award	services	bestValueToGovernment		PROVEER AL ÁREA SOLICITANTE LOS MATERIALES NECESARIOS PARA CUMPLIR CON SUS OBLIGACIONES.										AD-SERVICIO-DE-IMPRESIÓN-DE-TRES-VINILES-MATE-CALIDAD-HD-CON-DISEÑO-PARA-LAS-CAJAS-RELATIVAS-A-LA-REVALORACIÓN-DE-LA-CUENTA-PÚBLICA-2021	services			direct	Adjudicación directa	DE ACUERDO A LO ESTABLECIDO EN EL ARTICULO 59 DE LA LAAAEBM DEL ESTADO DE VERACRUZ DE IGNACIO DE LA LLAVE.	MX-RFC-OFS000526912	DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS		SERVICIO DE IMPRESIÓN DE TRES VINILES MATE CALIDAD HD CON DISEÑO PARA LAS CAJAS RELATIVAS A LA REVALORACIÓN DE LA CUENTA PÚBLICA 2021	1000.5		Veracruz	19.173773	-96.134224	(19.173773, -96.134224)
2023-01-27T00:00:00+00:00	2023-01-27T00:00:00+00:00	ADQUISICIÓN DE SELLO FECHADOR AUTOENTINTABLE SOLICITADO POR LA D.G.T.I.	SOLICITUD 00017M	active	MX-RFC-HEGE5302183I1	ELODIA HERNANDEZ GOMEZ	SOLICITUD DE MATERIALES	850.0		SOLICITUD 00017M	ADQUISICIÓN DE SELLO FECHADOR AUTOENTINTABLE SOLICITADO POR LA D.G.T.I.	SOLICITUD 00017M									2023-01-27T00:00:00+00:00	2023-01-27T00:00:00+00:00	terminated	 SOLICITUD DE MATERIALES	850.0	2023-07-13T15:17:34+00:00	ocds-o4r2u1-AD-ADQUISICIÓN-DE-SELLO-FECHADOR-AUTOENTINTABLE-PARA-LA-DGTI.v13.implementation	tender								implementation	goodsAcquisition	bestValueToGovernment		SUMINISTRAR LOS MATERIALES NECESARIOS PARA AL ÁREA REQUIRENTE PARA CUMPLIR DE MANERA OPTIMA CON SUS FUNCIONES.										AD-ADQUISICIÓN-DE-SELLO-FECHADOR-AUTOENTINTABLE-PARA-LA-DGTI	goods			direct	Adjudicación directa	DE ACUERDO A LO ESTABLECIDO EN EL ARTICULO 59 DE LA LAAAEBM DEL ESTADO DE VERACRUZ DE IGNACIO DE LA LLAVE 	MX-RFC-OFS000526912	DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS		ADQUISICIÓN DE SELLO AUTOENTINTABLE PARA LA DIRECCIÓN DE TECNOLOGÍAS DE LA INFORMACIÓN	850.0		Veracruz	19.173773	-96.134224	(19.173773, -96.134224)
2023-01-27T00:00:00+00:00	2023-01-27T00:00:00+00:00	ADQUISICIÓN DE SELLO FECHADOR AUTOENTINTABLE SOLICITADO POR LA D.P.C.F.G.P	SOLICITUD 000013M	active	MX-RFC-HEGE5302183I1	ELODIA HERNANDEZ GOMEZ	 SOLICITUD DE MATERIALES	850.0		SOLICITUD 000013M	PROVEER DE LOS MATERIALES NECESARIOS AL ÁREA REQUIRENTE PARA CUMPLIR DE MANERA OPTIMA CON SUS FUNCIONES.	SOLICITUD 00013M									2023-01-27T00:00:00+00:00	2023-01-27T00:00:00+00:00	terminated	ADQUISICIÓN DE SELLO FECHADOR AUTOENTINTABLE PARA LA DIRECCIÓN DE PARTICIPACIÓN CIUDADANA Y FORTALECIMIENTO A LA GESTIÓN PÚBLICA	850.0	2023-07-13T16:45:52+00:00	ocds-o4r2u1-AD-ADQUISICIÓN-DE-SELLO-FECHADOR-AUTOENTINTABLE-PARA-LA-DPCFGP.v12.implementation	tender								implementation	goodsAcquisition	bestValueToGovernment		SUMINISTRAR LOS MATERIALES NECESARIOS PARA AL ÁREA REQUIRENTE PARA CUMPLIR DE MANERA OPTIMA CON SUS FUNCIONES.										AD-ADQUISICIÓN-DE-SELLO-FECHADOR-AUTOENTINTABLE-PARA-LA-DPCFGP	goods			direct	Adjudicación directa	DE ACUERDO A LO ESTABLECIDO EN EL ARTICULO 59 DE LA LAAAEBM DEL ESTADO DE VERACRUZ DE IGNACIO DE LA LLAVE 	MX-RFC-OFS000526912	DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS		ADQUISICIÓN DE SELLO FECHADOR AUTOENTINTABLE PARA LA DIRECCIÓN DE PARTICIPACIÓN CIUDADANA Y FORTALECIMIENTO DE LA GESTIÓN PÚBLICA	850.0		Veracruz	19.173773	-96.134224	(19.173773, -96.134224)
2023-01-25T00:00:00+00:00	2023-01-25T00:00:00+00:00	SERVICIO DE IMPRESIÓN DE DOS JUEGOS DE PORTADA Y CONTRAPORTADA RELATIVOS A LA REVALORACIÓN DE LA CUENTA PÚBLICA 2021	SOLICITUD 00003S	active	MX-RFC-CARR5808301S3	RIMO FORMAS	SOLICITUD DE SERVICIOS	581.16		SOLICITUD 00003S	SUMINISTRAR EL MATERIAL NECESARIO PARA QUE EL ÁREA ADMINISTRATIVA REQUIRENTE Y ES EN POSIBILIDAD DE CUMPLIR CON SUS OBLIGACIONES.	SOLICITUD 00003S									2023-01-25T00:00:00+00:00	2023-01-25T00:00:00+00:00	terminated	 SOLICITUD DE SERVICIO	581.16	2023-07-13T17:07:53+00:00	ocds-o4r2u1-AD-SERVICIO-DE-IMPRESIÓN-DE-DOS-JUEGOS-DE-PORTADAS-Y-CONTRAPORTADAS-RELATIVOS-A-LA-REVALORACIÓN-DE-LA-CUENTA-PÚBLICA-2021.v12.implementation	tender								implementation	services	bestValueToGovernment		SUMINISTRAR EL MATERIAL NECESARIO PARA QUE EL ÁREA ADMINISTRATIVA REQUIRENTE Y ES EN POSIBILIDAD DE CUMPLIR CON SUS OBLIGACIONES.										AD-SERVICIO-DE-IMPRESIÓN-DE-DOS-JUEGOS-DE-PORTADAS-Y-CONTRAPORTADAS-RELATIVOS-A-LA-REVALORACIÓN-DE-LA-CUENTA-PÚBLICA-2021	services			direct	Adjudicación directa	DE ACUERDO A LO ESTABLECIDO EN EL ARTICULO 59 DE LA LAAAEBM DEL ESTADO DE VERACRUZ DE IGNACIO DE LA LLAVE 	MX-RFC-OFS000526912	DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS		SERVICIO DE IMPRESIÓN DE DOS JUEGOS DE PROTADAS Y CONTRAPORTADAS RELATIVOS A LA REVALORACIÓN DE LA CUENTA PÚBLICA 2021	581.16		Veracruz	19.173773	-96.134224	(19.173773, -96.134224)
2023-12-31T00:00:00+00:00	2023-04-13T00:00:00+00:00	OFICIO DONDE SE NOTIFICA  AL PROVEEDOR LA ADJUDICACIÓN	OFS/DGAYF/5493/04/2023	active	MX-RFC-ITC130219ME4	INNOVACIONES TÉCNOLOGICAS DE COATEPEC, S. DE R.L. DE C.V.	 NOTIFICACION DE FALLO	80638.56		OFS/DGAYF/5493/04/2023	SUMINISTRAR LAS REFACCIONES Y ACCESORIOS PARA EQUIPO DE COMPUTO Y TELECOMUNICACIONES PARA LA OPTIMA OPERACIÓN DE LOS EQUIPOS.	ORFIS/DGAyF/SRM/026/2023									2023-12-31T00:00:00+00:00	2023-04-13T00:00:00+00:00	active	 CONTRATO ABIERTO PARA LA ADQUISICIÓN DE REFACCIONES Y ACCESORIOS DE EQUIPO DE COMPUTO Y TELECOMUNICACIONES	80638.56	2023-07-12T23:57:58+00:00	ocds-o4r2u1-LS-ORFIS-08-2023.v44.implementation	tender								implementation	goodsAcquisition	bestValueToGovernment	SE DETERMINA LA CONVENIENCIA DE ADJUDICAR AL PROVEEDOR QUE OFREZCA LAS MEJORES CONDICIONES TÉCNICAS Y ECONÓMICAS MEDIANTE EL ANALISIS OBTENIDO EN EL DICTAMEN TÉCNICO - ECONÓMICO	ADQUISICIÓN DE MATERIALES CONSUMIBLES; REFACCIONES; ACCESORIOS DE COMPUTO Y LICENCIAMIENTO PARA ESTAR EN POSIBILIDAD DE SUMINISTRAR LOS MATERIALES NECESARIOS PARA EL DESEMPEÑO DE LAS ACTIVIDADES EN LAS ÁREAS ADMINISTRATIVAS DE LA INSTITUCIÓN.										LS-ORFIS-08/2023	goods			selective	Invitación a cuando menos tres personas	SE DETERMINO POR UTILIZAR ESTE MÉTODO, TODA VEZ QUE LA CONTRATACIÓN SE ENCUENTRA ENTRE LAS 96,292.9553 Y LAS 1,203.5691 UMAS TAL COMO LO INDICA EL ARTICULO 26 DE LA LAAAEBM DEL ESTADO DE VERACRUZ.	MX-RFC-OFS000526912	DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS	active	ADQUISICIÓN DE MATERIALES CONSUMIBLES; REFACCIONES; ACCESORIOS DE COMPUTO Y LICENCIAMIENTO	1700000.0		Veracruz	19.173773	-96.134224	(19.173773, -96.134224)
2023-02-07T00:00:00+00:00	2023-02-07T00:00:00+00:00	SERVICIO DE IMPRESIÓN DE DISEÑO A DOS TINTAS EN 1,000 FOLDERS	SOLICITUD 00015S	active	MX-RFC-HEGE5302183I1	ELODIA HERNANDEZ GOMEZ	 SOLICITU DE SERVICIO	1948.8		SOLICITUD 00015S	SUMINISTRAR EL MATERIAL NECESARIO PARA QUE EL ÁREA ADMINISTRATIVA REQUIRENTE EJERZA DE MANERA OPTIMA SUS FUNCIONES.	SOLICITUD 00015S									2023-02-07T00:00:00+00:00	2023-02-07T00:00:00+00:00	terminated	 SOLICITUD DE SERVICIO	1948.8	2023-07-13T17:22:30+00:00	ocds-o4r2u1-AD-SERVICIO-DE-IMPRESIÓN-DE-DISEÑO-A-DOS-TINTAS-EN-1000-FOLDERS-PARA-CAPACITACIONES.v12.implementation	tender								implementation	services	bestValueToGovernment		SUMINISTRAR EL MATERIAL NECESARIO PARA QUE EL ÁREA ADMINISTRATIVA REQUIRENTE EJERZA DE MANERA OPTIMA SUS FUNCIONES.										AD-SERVICIO-DE-IMPRESIÓN-DE-DISEÑO-A-DOS-TINTAS-EN-1000-FOLDERS-PARA-CAPACITACIONES	services			direct	Adjudicación directa	DE ACUERDO A LO ESTABLECIDO EN EL ARTICULO 59 DE LA LAAAEBM DEL ESTADO DE VERACRUZ DE IGNACIO DE LA LLAVE 	MX-RFC-OFS000526912	DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS		SERVICIO DE IMPRESIÓN DE DISEÑO A DOS TINTAS EN 1000 FOLDERS PARA CAPACITACIONES	1948.8		Veracruz	19.173773	-96.134224	(19.173773, -96.134224)
2023-02-10T00:00:00+00:00	2023-02-10T00:00:00+00:00	SERVICIO DE 20 LAVADOS DE CARROCERIA A LAS UNIDADES PROPIEDAD DEL ORFIS POR EL PERIODO QUE COMPRENDE DEL 09 AL 31 DE ENERO 2023	SOLICITUD 00021S	active	MX-RFC-GIT000104QZ7	GRUPO INDUSTRIAL TURBOWASH, S.A. DE C.V.	 SOLICITUD DE SERVICIOS	1600.0		SOLICITUD 00021S	MANTENER EN OPTIMAS CONDICIONES LOS VEHICULOS PROPIEDAD DE LA INSTITUCION	SOLICITUD 00021S									2023-02-10T00:00:00+00:00	2023-02-10T00:00:00+00:00	terminated	 SOLICITUD DE SERVICIO	1600.0	2023-07-13T17:58:09+00:00	ocds-o4r2u1-AD-20-SERVICIOS-DE-LAVADO-DE-CARROCERIA-A-LAS-UNIDADES-PROPIEDAD-DEL-ORFIS-POR-PERIODO-DEL-09-AL-31-DE-ENERO-2023.v13.implementation	tender								implementation	services	bestValueToGovernment		MANTENER EN OPTIMAS CONDICIONES LOS VEHICULOS PROPIEDAD DE LA INSTITUCION										AD-20-SERVICIOS-DE-LAVADO-DE-CARROCERIA-A-LAS-UNIDADES-PROPIEDAD-DEL-ORFIS-POR-PERIODO-DEL-09-AL-31-DE-ENERO-2023	services			direct	Adjudicación directa	DE ACUERDO A LO ESTABLECIDO EN EL ARTICULO 59 DE LA LAAAEBM DEL ESTADO DE VERACRUZ DE IGNACIO DE LA LLAVE 	MX-RFC-OFS000526912	DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS		SERVICIO DE 20 LAVADOS DE CARROCERIA A LAS UNIDADES PROPIEDAD DEL ORFIS POR EL PERIODO QUE COMPRENDE DEL 09 AL 31 DE ENERO 2023	1600.0		Veracruz	19.173773	-96.134224	(19.173773, -96.134224)
2023-02-15T00:00:00+00:00	2023-02-15T00:00:00+00:00	ADQUISICIÓN DE SELLO FECHADOR AUTOENTINTABLE PARA EL DEPARTAMENTO DE OFICIALIA DE PARTES	SOLICITUD 00024M	active	MX-RFC-HEGE5302183I1	ELODIA HERNANDEZ GOMEZ	SOLICITUD DE MATERIALES	895.0		SOLICITUD 00024M	PROVEER DE LOS MATERIALES NECESARIOS AL ÁREA REQUIRENTE PARA CUMPLIR DE MANERA OPTIMA CON SUS FUNCIONES.	SOLICITUD 00024M									2023-02-15T00:00:00+00:00	2023-02-15T00:00:00+00:00	terminated	 SOLICITUD DE MATERIALES	895.0	2023-07-13T18:41:28+00:00	ocds-o4r2u1-AD-ADQUISICIÓN-DE-SELLO-FECHADOR-AUTOENTINTABLE-PARA-EL-DEPARTAMENTO-DE-OFICIALIA-DE-PARTES.v12.implementation	tender								implementation	goodsAcquisition	bestValueToGovernment		SUMINISTRAR LOS MATERIALES NECESARIOS PARA AL ÁREA REQUIRENTE PARA CUMPLIR DE MANERA OPTIMA CON SUS FUNCIONES.										AD-ADQUISICIÓN-DE-SELLO-FECHADOR-AUTOENTINTABLE-PARA-EL-DEPARTAMENTO-DE-OFICIALIA-DE-PARTES	goods			direct	Adjudicación directa	DE ACUERDO A LO ESTABLECIDO EN EL ARTICULO 59 DE LA LAAAEBM DEL ESTADO DE VERACRUZ DE IGNACIO DE LA LLAVE 	MX-RFC-OFS000526912	DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS		ADQUISICIÓN DE SELLO FECHADOR AUTOENTINTABLE PARA EL DEPARTAMENTO DE OFICIALIA DE PARTES	895.0		Veracruz	19.173773	-96.134224	(19.173773, -96.134224)
